UNIT CODE,COM,GEO,PROJECT,PHASE,SUB PHASE,BATCH,UNIT TYPE,LOT AREA,FLOOR AREA,TCP,VAT,TCP w/o VAT,ESTIMATED TURNOVER DATE,S HOUSECON,SU & INVENTORY,APPLICABLE TERM,HOUSE CON TAG,,
B028L030,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L031,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L032,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L033,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L034,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L035,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,72,40,"3,078,207.00",0.00,"3,078,207.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L036,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L037,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L038,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END CORNER,108,40,"3,949,568.00",0.00,"3,949,568.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L041,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L043,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L046,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L047,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L048,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L049,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L050,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L051,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L055,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L056,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L061,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L062,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L064,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B028L067,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L001,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END CORNER,101,40,"3,788,452.00",0.00,"3,788,452.00",Aug-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L003,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Aug-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L004,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Aug-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L005,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Aug-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L006,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",Aug-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L008,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L009,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L010,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L011,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L013,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L014,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L015,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L016,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L017,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jul-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L020,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L021,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L022,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L023,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L024,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L025,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L026,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L027,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L028,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L029,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L031,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L032,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L033,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",Jun-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L034,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,66,40,"2,940,008.00",0.00,"2,940,008.00",June-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L035,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END,72,40,"3,078,207.00",0.00,"3,078,207.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L036,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L037,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA MID,44,40,"2,255,435.00",0.00,"2,255,435.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B029L038,PPHI,SOMA2,CALAMBA WEST,1,B,B3,CALISTA END CORNER,108,40,"3,949,568.00",0.00,"3,949,568.00",May-28,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L002,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,44,36,"1,809,750.96",0.00,"1,809,750.96",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L003,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,44,36,"1,809,750.96",0.00,"1,809,750.96",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L004,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,43,36,"1,740,659.49",0.00,"1,740,659.49",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L005,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,43,36,"1,740,659.49",0.00,"1,740,659.49",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L006,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,42,36,"1,724,754.81",0.00,"1,724,754.81",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L007,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,42,36,"1,724,754.81",0.00,"1,724,754.81",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L008,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,41,36,"1,708,850.13",0.00,"1,708,850.13",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L009,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,41,36,"1,708,850.13",0.00,"1,708,850.13",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L010,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,41,36,"1,708,850.13",0.00,"1,708,850.13",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L013,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END,72,36,"2,277,999.74",0.00,"2,277,999.74",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L014,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,41,36,"1,708,850.13",0.00,"1,708,850.13",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L016,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,41,36,"1,708,850.13",0.00,"1,708,850.13",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L017,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END,102,36,"2,754,440.09",0.00,"2,754,440.09",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L018,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END,72,36,"2,277,999.74",0.00,"2,277,999.74",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L019,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,44,36,"1,756,564.17",0.00,"1,756,564.17",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L020,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,46,36,"1,788,273.52",0.00,"1,788,273.52",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L021,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,46,36,"1,788,273.52",0.00,"1,788,273.52",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L022,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,44,36,"1,756,564.17",0.00,"1,756,564.17",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L024,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END,97,36,"2,675,016.70",0.00,"2,675,016.70",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L026,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,44,36,"1,756,564.17",0.00,"1,756,564.17",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L027,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,44,36,"1,756,564.17",0.00,"1,756,564.17",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L028,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END,127,36,"3,151,457.04",0.00,"3,151,457.04",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L029,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END,88,36,"2,659,987.45",0.00,"2,659,987.45",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L030,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,47,36,"1,895,250.84",0.00,"1,895,250.84",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L031,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,42,36,"1,811,914.14",0.00,"1,811,914.14",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L032,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,45,36,"1,861,956.16",0.00,"1,861,956.16",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L033,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,51,36,"1,962,040.19",0.00,"1,962,040.19",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L034,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,57,36,"2,062,124.22",0.00,"2,062,124.22",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L035,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,60,36,"2,112,166.24",0.00,"2,112,166.24",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L036,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,57,36,"2,062,124.22",0.00,"2,062,124.22",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L037,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,53,36,"1,995,434.87",0.00,"1,995,434.87",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L038,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,50,36,"1,945,392.85",0.00,"1,945,392.85",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L039,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,45,36,"1,861,956.16",0.00,"1,861,956.16",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L040,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,42,36,"1,811,914.14",0.00,"1,811,914.14",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B012L041,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END,86,36,"2,626,592.77",0.00,"2,626,592.77",Oct-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
B015L002,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L003,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L033,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L034,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L035,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L036,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L037,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L038,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L039,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L043,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L044,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L045,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L046,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L047,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L048,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L049,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L050,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L051,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L052,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L053,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L054,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B015L055,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END CORNER,92,36,"2,656,205.24",0.00,"2,656,205.24",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L002,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L003,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L004,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L005,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L006,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L007,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L008,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L009,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L010,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L011,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END,76,36,"2,365,218.64",0.00,"2,365,218.64",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L012,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END CORNER,70,36,"2,303,334.62",0.00,"2,303,334.62",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L013,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L014,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L016,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END CORNER,73,36,"2,351,394.25",0.00,"2,351,394.25",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L017,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END,90,36,"2,589,763.58",0.00,"2,589,763.58",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L018,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,51,36,"1,886,565.57",0.00,"1,886,565.57",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L019,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,45,36,"1,790,346.31",0.00,"1,790,346.31",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L020,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,41,36,"1,726,133.47",0.00,"1,726,133.47",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L021,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,710,080.26",0.00,"1,710,080.26",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L022,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,761,384.66",0.00,"1,761,384.66",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L023,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,761,384.66",0.00,"1,761,384.66",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L024,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,761,384.66",0.00,"1,761,384.66",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L025,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,761,384.66",0.00,"1,761,384.66",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L026,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,40,36,"1,761,384.66",0.00,"1,761,384.66",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B016L027,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI END CORNER,81,36,"2,553,148.47",0.00,"2,553,148.47",Oct-26,12%,12%,OPEN,MEMO TERM,YELLOW TAG,
B017L002,PPHI,SOMA2,SIGHTS BAY,3,,4,AMANI MID,44,36,"1,756,564.17",0.00,"1,756,564.17",Nov-26,0%,0%,OPEN,MEMO TERM,YELLOW TAG,
